dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2022-03-01 20:00:00,1934.79,1882.78,2038.77,2022-03-08 16:00:00,2038.77,0.02,207.23,1.99,target,28
LONG,2022-03-24 16:00:00,1953.43,1910.2,2040.07,2022-03-29 08:00:00,1910.2,0.03,-130.8,-1.01,stop,15
SHORT,2022-04-04 08:00:00,1917.62,1955.17,1842.51,2022-04-11 08:00:00,1955.17,0.04,-151.69,-1.01,stop,29
LONG,2022-04-12 16:00:00,1970.48,1934.16,2043.16,2022-04-22 12:00:00,1934.16,0.04,-146.78,-1.01,stop,40
SHORT,2022-04-25 00:00:00,1932.72,1960.85,1874.02,2022-04-28 08:00:00,1874.02,0.05,291.63,2.07,target,19
SHORT,2022-05-02 12:00:00,1879.85,1925.2,1789.15,2022-05-13 00:00:00,1822.63,0.03,170.55,1.25,time,50
SHORT,2022-05-13 16:00:00,1810.36,1864.59,1701.86,2022-05-23 12:00:00,1864.59,0.02,-109.21,-1.01,stop,34
SHORT,2022-06-01 00:00:00,1836.74,1868.24,1778.31,2022-06-02 16:00:00,1868.24,0.04,-127.47,-1.01,stop,9
SHORT,2022-06-06 20:00:00,1842.3,1878.14,1770.75,2022-06-13 00:00:00,1878.14,0.04,-144.82,-1.01,stop,24
SHORT,2022-06-13 20:00:00,1828.75,1884.63,1717.06,2022-06-24 08:00:00,1825.98,0.02,4.8,0.04,time,50
SHORT,2022-06-28 20:00:00,1821.69,1845.02,1775.04,2022-07-05 16:00:00,1775.04,0.06,277.7,1.98,target,28
SHORT,2022-07-05 20:00:00,1767.35,1819.26,1663.57,2022-07-18 08:00:00,1714.31,0.02,105.34,1.01,time,50
SHORT,2022-07-20 12:00:00,1707.99,1722.22,1679.5,2022-07-22 12:00:00,1722.22,0.1,-146.0,-1.03,stop,11
SHORT,2022-07-27 08:00:00,1714.99,1732.18,1680.71,2022-07-27 20:00:00,1732.18,0.08,-140.45,-1.02,stop,2
LONG,2022-08-04 20:00:00,1790.49,1749.2,1873.15,2022-08-17 08:00:00,1778.71,0.03,-36.45,-0.29,time,50
SHORT,2022-08-17 20:00:00,1762.61,1786.96,1713.6,2022-08-30 08:00:00,1735.7,0.06,159.24,1.09,time,50
SHORT,2022-08-30 20:00:00,1724.17,1749.63,1673.32,2022-09-12 08:00:00,1712.87,0.06,65.58,0.43,time,50
SHORT,2022-09-13 16:00:00,1703.81,1739.89,1631.68,2022-09-26 00:00:00,1631.68,0.04,287.03,1.99,target,49
SHORT,2022-09-28 08:00:00,1623.52,1653.55,1563.52,2022-09-28 16:00:00,1653.55,0.05,-151.99,-1.01,stop,1
LONG,2022-10-06 08:00:00,1723.88,1695.23,1781.18,2022-10-07 12:00:00,1695.23,0.05,-145.1,-1.01,stop,6
SHORT,2022-10-14 20:00:00,1643.82,1688.63,1554.18,2022-10-27 08:00:00,1665.45,0.03,-66.0,-0.49,time,50
SHORT,2022-10-28 12:00:00,1650.62,1675.46,1600.94,2022-11-04 16:00:00,1675.46,0.06,-151.25,-1.01,stop,30
LONG,2022-11-04 16:00:00,1667.44,1611.49,1779.36,2022-11-15 08:00:00,1779.36,0.02,223.1,1.99,target,39
LONG,2022-11-16 12:00:00,1782.92,1761.83,1824.95,2022-11-17 04:00:00,1761.83,0.07,-150.21,-1.02,stop,3
LONG,2022-11-24 00:00:00,1749.69,1723.07,1802.06,2022-12-01 16:00:00,1802.06,0.05,260.01,1.95,target,33
LONG,2022-12-08 16:00:00,1789.55,1764.61,1839.44,2022-12-21 04:00:00,1816.52,0.06,159.6,1.07,time,50
LONG,2022-12-30 04:00:00,1817.62,1793.19,1866.55,2023-01-06 20:00:00,1866.55,0.06,291.35,1.99,target,27
LONG,2023-01-06 20:00:00,1862.38,1819.64,1947.87,2023-01-19 08:00:00,1909.91,0.03,141.48,1.1,time,50
LONG,2023-01-19 20:00:00,1920.12,1891.6,1977.09,2023-02-01 08:00:00,1926.03,0.05,27.7,0.19,time,50
LONG,2023-02-01 16:00:00,1929.37,1896.39,1995.32,2023-02-03 12:00:00,1896.39,0.04,-133.38,-1.01,stop,10
SHORT,2023-02-13 08:00:00,1859.67,1895.24,1788.49,2023-02-23 20:00:00,1821.29,0.04,152.04,1.07,time,50
SHORT,2023-02-23 20:00:00,1821.29,1850.09,1763.75,2023-03-03 20:00:00,1850.09,0.05,-145.86,-1.01,stop,35
LONG,2023-03-17 08:00:00,1929.52,1901.3,1985.96,2023-03-17 20:00:00,1985.96,0.05,280.34,1.99,target,2
LONG,2023-03-23 08:00:00,1977.13,1927.47,2076.43,2023-04-04 20:00:00,2020.81,0.03,129.93,0.87,time,50
LONG,2023-04-12 08:00:00,2020.4,1976.9,2107.39,2023-04-19 08:00:00,1976.9,0.03,-131.6,-1.01,stop,29
LONG,2023-05-10 00:00:00,2034.4,2012.99,2077.29,2023-05-11 16:00:00,2012.99,0.07,-152.49,-1.02,stop,9
SHORT,2023-05-16 20:00:00,1987.54,2027.45,1907.87,2023-05-29 08:00:00,1945.85,0.04,165.28,1.04,time,50
