dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
SHORT,2017-10-06 16:00:00,1264.58,1271.65,1250.5,2017-10-06 17:30:00,1271.65,0.07,-52.1,-1.05,stop,2
LONG,2017-10-09 22:30:00,1284.8,1279.28,1295.83,2017-10-11 17:00:00,1289.47,0.09,38.7,0.78,time,80
LONG,2017-10-11 22:30:00,1292.68,1287.41,1303.25,2017-10-13 17:00:00,1301.45,0.09,75.6,1.59,time,80
LONG,2017-10-16 10:30:00,1305.54,1300.76,1315.04,2017-10-16 20:00:00,1300.76,0.11,-56.64,-1.08,stop,18
SHORT,2017-10-18 08:30:00,1285.06,1288.3,1278.54,2017-10-18 15:00:00,1278.54,0.16,98.4,1.9,target,12
SHORT,2017-10-19 04:30:00,1279.72,1282.21,1274.74,2017-10-19 10:00:00,1282.21,0.21,-60.09,-1.15,stop,10
SHORT,2017-10-20 05:00:00,1284.42,1289.85,1273.53,2017-10-23 15:00:00,1273.53,0.09,94.64,1.94,target,65
SHORT,2017-10-24 04:30:00,1281.06,1283.7,1275.84,2017-10-24 15:00:00,1275.84,0.2,97.01,1.84,target,20
SHORT,2017-10-24 15:00:00,1276.52,1279.82,1269.93,2017-10-24 21:30:00,1279.82,0.16,-58.67,-1.11,stop,12
SHORT,2017-10-26 10:30:00,1278.6,1281.75,1272.34,2017-10-26 18:00:00,1272.34,0.17,100.19,1.87,target,14
LONG,2017-11-02 04:00:00,1280.25,1273.31,1294.1,2017-11-02 13:30:00,1273.31,0.08,-58.47,-1.05,stop,18
LONG,2017-11-02 15:30:00,1276.88,1273.36,1284.0,2017-11-03 13:00:00,1273.36,0.15,-58.3,-1.11,stop,38
LONG,2017-11-03 15:00:00,1276.47,1273.23,1282.98,2017-11-03 16:30:00,1273.23,0.16,-57.75,-1.11,stop,2
LONG,2017-11-08 09:30:00,1278.2,1275.47,1283.66,2017-11-08 16:00:00,1283.66,0.19,96.68,1.86,target,12
LONG,2017-11-09 07:00:00,1283.09,1279.44,1290.39,2017-11-10 18:00:00,1279.44,0.15,-60.29,-1.1,stop,67
