dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
SHORT,2022-10-10,1696.55,1742.66,1599.07,2022-11-10,1742.66,0.02,-92.97,-1.01,stop,22
LONG,2023-03-06,1854.2,1794.05,1977.81,2023-03-17,1977.81,0.01,123.24,2.05,target,8
LONG,2023-06-02,1976.96,1919.17,2093.87,2023-06-22,1919.17,0.01,-58.16,-1.01,stop,13
LONG,2023-07-13,1957.14,1891.92,2088.21,2023-08-16,1891.92,0.01,-65.59,-1.01,stop,23
LONG,2023-08-30,1937.3,1876.16,2059.64,2023-09-27,1876.16,0.01,-61.51,-1.01,stop,19
LONG,2023-11-15,1962.79,1920.27,2048.95,2023-11-29,2048.95,0.02,171.58,2.02,target,9
LONG,2023-12-14,2025.48,1957.77,2166.15,2024-03-08,2166.15,0.01,140.3,2.07,target,58
LONG,2024-06-06,2356.8,2297.1,2471.19,2024-06-07,2297.1,0.01,-60.07,-1.01,stop,0
LONG,2024-06-12,2317.07,2268.09,2414.01,2024-07-11,2414.01,0.02,193.14,1.97,target,20
LONG,2024-07-31,2410.98,2335.73,2561.31,2024-09-13,2561.31,0.01,149.96,1.99,target,31
LONG,2024-11-21,2649.8,2517.26,2915.72,2025-02-11,2915.72,0.01,265.55,2.0,target,55
LONG,2025-04-10,3079.66,2927.49,3393.37,2025-04-21,3393.37,0.01,313.34,2.06,target,5
LONG,2025-05-21,3289.94,3079.12,3710.74,2025-08-14,3357.05,0.01,66.74,0.32,time,60
LONG,2025-08-21,3351.04,3291.4,3460.59,2025-09-01,3460.59,0.01,109.18,1.83,target,6
