dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2018-11-20 10:00:00,1224.68,1220.58,1232.7,2018-11-20 17:00:00,1220.58,0.2,-89.36,-1.09,stop,6
LONG,2018-11-21 10:00:00,1222.77,1219.23,1229.85,2018-11-21 17:00:00,1229.85,0.22,147.53,1.9,target,6
LONG,2018-11-22 11:00:00,1227.79,1224.33,1234.71,2018-11-23 09:00:00,1224.33,0.23,-88.07,-1.11,stop,16
SHORT,2018-11-27 04:00:00,1221.61,1223.76,1217.32,2018-11-27 12:00:00,1223.76,0.38,-95.6,-1.17,stop,7
SHORT,2018-11-27 18:00:00,1214.86,1225.91,1192.77,2018-11-28 19:00:00,1225.91,0.07,-79.92,-1.03,stop,23
SHORT,2018-11-29 21:00:00,1223.54,1229.65,1211.03,2018-12-03 09:00:00,1229.65,0.13,-84.18,-1.06,stop,33
LONG,2018-12-06 17:00:00,1243.45,1235.17,1261.47,2018-12-12 06:00:00,1244.75,0.09,8.37,0.11,time,80
LONG,2018-12-26 18:00:00,1278.11,1270.21,1294.22,2018-12-26 19:00:00,1270.21,0.1,-82.75,-1.05,stop,0
LONG,2019-01-02 08:00:00,1286.2,1277.32,1303.96,2019-01-04 16:00:00,1277.32,0.08,-73.98,-1.04,stop,53
SHORT,2019-01-08 04:00:00,1286.21,1290.83,1277.03,2019-01-09 17:00:00,1290.83,0.16,-79.87,-1.08,stop,35
LONG,2019-01-15 17:00:00,1294.36,1288.28,1306.53,2019-01-15 18:00:00,1288.28,0.12,-77.43,-1.06,stop,0
SHORT,2019-01-17 07:00:00,1291.38,1295.81,1282.55,2019-01-18 15:00:00,1282.55,0.17,143.78,1.91,target,30
LONG,2019-01-28 18:00:00,1302.53,1296.92,1313.75,2019-01-30 03:00:00,1313.75,0.13,140.99,1.93,target,30
LONG,2019-01-30 22:00:00,1319.81,1308.13,1343.14,2019-02-05 11:00:00,1312.24,0.06,-47.64,-0.68,time,80
SHORT,2019-02-13 15:00:00,1309.14,1313.3,1300.83,2019-02-13 16:00:00,1313.3,0.18,-81.48,-1.09,stop,0
SHORT,2019-02-13 22:00:00,1306.52,1315.63,1288.3,2019-02-15 10:00:00,1315.63,0.08,-75.82,-1.04,stop,33
LONG,2019-02-19 11:00:00,1328.46,1322.42,1340.54,2019-02-19 19:00:00,1340.54,0.12,140.49,1.94,target,7
SHORT,2019-02-22 12:00:00,1323.27,1327.31,1315.19,2019-02-22 15:00:00,1327.31,0.19,-83.75,-1.09,stop,2
SHORT,2019-02-25 19:00:00,1327.35,1332.81,1316.56,2019-02-28 16:00:00,1316.56,0.14,145.95,1.91,target,65
SHORT,2019-02-28 17:00:00,1317.22,1326.28,1299.1,2019-03-01 19:00:00,1299.1,0.08,141.98,1.96,target,24
SHORT,2019-03-06 13:00:00,1285.31,1291.46,1273.01,2019-03-08 08:00:00,1291.46,0.13,-84.79,-1.06,stop,40
LONG,2019-03-19 05:00:00,1307.22,1302.76,1316.14,2019-03-20 09:00:00,1302.76,0.17,-82.07,-1.08,stop,25
LONG,2019-03-20 15:00:00,1307.64,1302.14,1318.63,2019-03-20 16:00:00,1302.14,0.14,-82.11,-1.07,stop,0
LONG,2019-03-20 21:00:00,1314.36,1299.85,1343.44,2019-03-26 14:00:00,1313.6,0.05,-5.65,-0.08,time,80
SHORT,2019-03-28 13:00:00,1306.28,1312.24,1294.33,2019-03-28 15:00:00,1294.33,0.13,150.59,1.94,target,1
SHORT,2019-04-01 10:00:00,1289.17,1294.51,1278.79,2019-04-01 15:00:00,1294.51,0.14,-79.92,-1.07,stop,4
SHORT,2019-04-01 22:00:00,1288.17,1293.79,1277.07,2019-04-03 14:00:00,1293.79,0.13,-77.91,-1.07,stop,37
SHORT,2019-04-03 17:00:00,1290.14,1294.8,1278.38,2019-04-08 04:00:00,1294.8,0.16,-80.52,-1.08,stop,55
LONG,2019-04-09 16:00:00,1304.71,1295.96,1322.14,2019-04-11 15:00:00,1295.96,0.08,-72.93,-1.04,stop,44
SHORT,2019-04-12 19:00:00,1291.28,1295.24,1283.52,2019-04-15 15:00:00,1283.52,0.19,140.5,1.87,target,18
SHORT,2019-04-17 18:00:00,1273.74,1279.92,1261.09,2019-04-24 07:00:00,1269.62,0.12,45.0,0.61,time,80
SHORT,2019-05-03 12:00:00,1270.22,1272.77,1265.11,2019-05-03 15:00:00,1272.77,0.3,-87.74,-1.14,stop,2
SHORT,2019-05-06 15:00:00,1280.73,1284.49,1273.21,2019-05-07 18:00:00,1284.49,0.2,-82.61,-1.1,stop,25
LONG,2019-05-10 14:00:00,1285.88,1282.71,1292.05,2019-05-13 09:00:00,1282.71,0.24,-85.07,-1.12,stop,17
LONG,2019-05-13 16:00:00,1291.47,1284.28,1305.85,2019-05-16 18:00:00,1284.28,0.1,-75.59,-1.05,stop,70
SHORT,2019-05-17 16:00:00,1284.02,1287.69,1276.47,2019-05-17 17:00:00,1276.47,0.2,143.66,1.96,target,0
LONG,2019-05-23 12:00:00,1275.8,1272.46,1282.47,2019-05-23 15:00:00,1282.47,0.22,138.64,1.89,target,2
