dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2010-10-14,1372.24,1342.22,,2010-10-15,1380.13,0.03,22.56,0.25,signal,0
LONG,2010-10-15,1380.13,1351.03,,2010-10-21,1327.88,0.03,-157.86,-1.81,stop,3
LONG,2010-11-05,1387.13,1350.68,,2010-11-09,1405.7,0.02,36.4,0.5,signal,1
LONG,2010-11-09,1405.7,1368.02,,2010-11-16,1348.72,0.02,-114.71,-1.52,stop,3
SHORT,2011-01-21,1348.61,1381.91,,2011-01-24,1345.82,0.02,4.84,0.07,signal,0
SHORT,2011-01-24,1345.82,1377.82,,2011-01-25,1337.65,0.03,23.4,0.24,signal,0
SHORT,2011-01-25,1337.65,1369.77,,2011-01-26,1331.85,0.03,16.29,0.17,signal,0
SHORT,2011-01-26,1331.85,1367.51,,2011-01-28,1314.08,0.02,34.8,0.49,signal,1
SHORT,2011-01-28,1314.08,1351.33,,2011-02-09,1361.82,0.02,-96.22,-1.29,signal,7
LONG,2011-02-18,1383.83,1348.97,,2011-02-21,1391.4,0.02,14.4,0.21,signal,0
LONG,2011-02-21,1391.4,1355.83,,2011-02-22,1408.72,0.02,33.9,0.48,signal,0
LONG,2011-02-22,1408.72,1371.72,,2011-02-24,1413.26,0.02,8.34,0.11,signal,1
LONG,2011-02-24,1413.26,1376.69,,2011-03-02,1432.17,0.02,37.08,0.51,signal,3
LONG,2011-03-02,1432.17,1397.92,,2011-03-15,1391.57,0.02,-81.95,-1.2,stop,8
LONG,2011-04-06,1454.43,1418.73,,2011-04-07,1459.15,0.02,8.7,0.12,signal,0
LONG,2011-04-07,1459.15,1423.25,,2011-04-11,1475.2,0.02,31.36,0.44,signal,1
LONG,2011-04-11,1475.2,1438.92,,2011-04-18,1485.3,0.02,19.46,0.27,signal,4
LONG,2011-04-18,1485.3,1450.81,,2011-04-19,1495.9,0.02,20.46,0.3,signal,0
LONG,2011-04-19,1495.9,1459.22,,2011-04-21,1507.6,0.02,22.66,0.31,signal,1
LONG,2011-04-21,1507.6,1467.92,,2011-04-26,1499.5,0.02,-16.94,-0.21,signal,1
LONG,2011-04-26,1499.5,1475.54,,2011-04-28,1528.3,0.04,113.72,1.19,signal,1
LONG,2011-04-28,1528.3,1492.79,,2011-04-29,1535.13,0.02,12.92,0.18,signal,0
LONG,2011-04-29,1535.13,1502.14,,2011-05-02,1547.25,0.03,35.25,0.36,signal,0
LONG,2011-05-02,1547.25,1527.62,,2011-05-03,1527.62,0.05,-99.99,-1.02,stop,0
SHORT,2011-06-27,1498.7,1540.77,,2011-06-28,1497.14,0.02,2.38,0.03,signal,0
SHORT,2011-06-28,1497.14,1536.15,,2011-07-05,1494.85,0.02,3.84,0.05,signal,3
SHORT,2011-07-05,1494.85,1524.15,,2011-07-06,1524.15,0.03,-89.01,-1.01,stop,0
LONG,2011-07-13,1565.89,1529.06,,2011-07-14,1583.83,0.02,35.14,0.48,signal,0
LONG,2011-07-14,1583.83,1542.11,,2011-07-18,1535.44,0.02,-97.51,-1.17,stop,1
LONG,2011-07-19,1604.93,1557.02,,2011-07-26,1613.95,0.02,17.3,0.18,signal,4
LONG,2011-07-26,1613.95,1566.64,,2011-08-03,1660.73,0.02,92.82,0.98,signal,5
LONG,2011-08-03,1660.73,1611.04,,2011-08-04,1663.05,0.02,3.9,0.04,signal,0
LONG,2011-08-04,1663.05,1613.92,,2011-08-09,1715.08,0.02,103.32,1.05,signal,2
LONG,2011-08-09,1715.08,1665.85,,2011-08-10,1742.38,0.02,53.86,0.55,signal,0
LONG,2011-08-10,1742.38,1682.71,,2011-08-11,1797.68,0.01,54.93,0.92,signal,0
LONG,2011-08-11,1797.68,1733.23,,2011-08-12,1733.23,0.01,-64.82,-1.01,stop,0
LONG,2011-08-19,1824.91,1759.26,,2011-08-22,1865.66,0.01,40.38,0.62,signal,0
